Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
1,1_scenario_5,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,100000.0,20.027345,5.94,False,None,0.0
1,1_scenario_6,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,9.545439,8.98,False,None,0.0
1,1_scenario_7,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,1.427439,4.094774,5.34,False,None,0.0
1,1_scenario_8,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,1.358276,6.947205,14.239999999999998,False,None,0.0
1,1_scenario_9,A yellow Hatchback is crossing the road (near) and maintaining lane.,2.660526,34.164408,0.3199999999999998,False,None,0.0
1,1_scenario_10,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,5.258533,4.318771,0.78,False,None,0.0
1,1_scenario_11,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,8.288518,3.786331,2.7,False,None,0.0
1,1_scenario_12,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000.0,15.879253,2.640000000000001,False,None,0.0
1,1_scenario_13,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,23.032197,13.401975,5.06,False,None,0.0
1,1_scenario_14,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,4.230133,4.800000000000001,False,None,0.0
1,1_scenario_15,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000.0,8.075063,2.8400000000000003,False,None,0.0
1,1_scenario_16,A red Jeep is overtaking (near) the ego vehicle and switching lane.,100000.0,6.021366,0.8999999999999999,False,None,0.0
1,1_scenario_17,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,12.128928,7.1,False,None,0.0
2,2_scenario_0,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,28.506611,3.0,False,None,0.0
2,2_scenario_1,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,10.071014,4.84,False,None,0.0
2,2_scenario_2,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.011101,9.205442,7.76,False,None,0.0
2,2_scenario_3,A yellow Sedan is driving from the opposite direction (near) and switching lane.,1.207718,9.874077,11.74,False,None,0.0
2,2_scenario_4,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,12.901712,4.5600000000000005,False,None,0.0
2,2_scenario_5,A white Hatchback is overtaking (far) the ego vehicle and maintaining lane.,5.292734,11.096444,0.3999999999999999,False,None,0.0
2,2_scenario_6,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.127411,15.24,False,None,0.0
2,2_scenario_7,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000.0,12.431822,12.5,False,None,0.0
2,2_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,11.128908,0.6799999999999999,False,None,0.0
2,2_scenario_9,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.113664,2.8400000000000003,False,None,0.0
2,2_scenario_10,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.08922,3.94,False,None,0.0
2,2_scenario_11,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,4.072306,6.0,False,None,0.0
2,2_scenario_12,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000.0,7.130114,4.5,False,None,0.0
2,2_scenario_13,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,100000.0,11.090878,3.1,False,None,0.0
2,2_scenario_14,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,11.086982,4.5200000000000005,False,None,0.0
2,2_scenario_15,A white SchoolBus is crossing the road (far) and switching lane.,100000.0,8.108904,1.96,False,None,0.0
2,2_scenario_16,A pink Sedan is driving from the opposite direction (far) and switching lane.,100000.0,10.632511,5.96,False,None,0.0
2,2_scenario_17,A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,100000.0,10.999864,5.34,False,None,0.0
3,3_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.257761,5.780000000000001,False,None,0.0
3,3_scenario_1,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,2.509445,8.668864,5.32,False,None,0.0
3,3_scenario_2,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,3.256299,10.167425,9.08,False,None,0.0
3,3_scenario_3,A pink SUV is driving from the opposite direction (far) and maintaining lane.,100000.0,12.304244,14.4,False,None,0.0
3,3_scenario_4,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,3.586943,22.490125,2.54,False,None,0.0
3,3_scenario_5,A pink BoxTruck is crossing the road (near) and switching lane.,2.306291,8.080643,0.6600000000000001,False,None,0.0
3,3_scenario_6,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,8.69381,10.06,False,None,0.0
3,3_scenario_7,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,19.503652,3.8,False,None,0.0
3,3_scenario_8,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,2.293694,4.10305,10.24,False,None,0.0
3,3_scenario_9,A white SchoolBus is driving from the opposite direction (far) and switching lane.,100000.0,3.778145,7.119999999999999,False,None,0.0
3,3_scenario_10,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,5.561616,3.72,False,None,0.0
3,3_scenario_11,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,15.435651,2.1,False,None,0.0
3,3_scenario_12,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000.0,23.010073,0.86,False,None,0.0
3,3_scenario_13,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000.0,5.079388,3.24,False,None,0.0
3,3_scenario_14,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,17.299075,4.54,False,None,0.0
3,3_scenario_15,A pink Sedan is driving from the opposite direction (far) and switching lane.,100000.0,49.993813,3.18,False,None,0.0
3,3_scenario_16,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000.0,3.179523,2.5,False,None,0.0
3,3_scenario_17,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,100000.0,8.176677,0.6000000000000001,False,None,0.0
3,3_scenario_18,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000.0,13.438617,6.72,False,None,0.0
4,4_scenario_0,A pink Hatchback is crossing the road (far) and maintaining lane.,100000.0,19.52485,3.6800000000000006,False,None,0.0
4,4_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,2.155794,4.946146,4.84,False,None,0.0
4,4_scenario_2_npc_vehicle,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,0.0,2.646433,4.640000000000001,True,npc_vehicle,4.00198026678562
5,5_scenario_0,A red Jeep is overtaking (near) the ego vehicle and switching lane.,11.89182,8.736398,2.38,False,None,0.0
5,5_scenario_1,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,2.560789,12.175141,3.78,False,None,0.0
5,5_scenario_2,A black SchoolBus is crossing the road (near) and maintaining lane.,100000.0,9.862145,6.0,False,None,0.0
5,5_scenario_3,A white SchoolBus is driving from the opposite direction (far) and switching lane.,100000.0,11.793497,4.58,False,None,0.0
5,5_scenario_4,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,30.861941,7.877783,9.82,False,None,0.0
5,5_scenario_5,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,10.990903,9.66,False,None,0.0
5,5_scenario_6,A red Hatchback is crossing the road (near) and switching lane.,1.924752,8.05102,6.359999999999999,False,None,0.0
5,5_scenario_7,A yellow SUV is overtaking (far) the ego vehicle and switching lane.,100000.0,11.141823,9.76,False,None,0.0
5,5_scenario_8,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000.0,12.528584,4.0,False,None,0.0
5,5_scenario_9,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000.0,11.185386,0.52,False,None,0.0
5,5_scenario_10,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000.0,11.119432,3.86,False,None,0.0
5,5_scenario_11,A black SUV is crossing the road (near) and switching lane.,100000.0,4.263663,8.34,False,None,0.0
5,5_scenario_12,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000.0,7.687055,8.0,False,None,0.0
5,5_scenario_13,A black SUV is driving from the opposite direction (far) and switching lane.,100000.0,11.087997,4.02,False,None,0.0
5,5_scenario_14,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000.0,11.08219,4.9,False,None,0.0
5,5_scenario_15,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,11.08486,1.56,False,None,0.0
5,5_scenario_16,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.083178,0.76,False,None,0.0
5,5_scenario_17,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,6.341,5.12,False,None,0.0
6,6_scenario_0,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,26.414278,3.16,False,None,0.0
6,6_scenario_1,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,2.765306,3.813391,4.539999999999999,False,None,0.0
6,6_scenario_2,A black SUV is driving from the opposite direction (far) and switching lane.,2.887053,4.61896,12.96,False,None,0.0
6,6_scenario_3,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000.0,10.074902,3.62,False,None,0.0
6,6_scenario_4,A pink Jeep is crossing the road (near) and switching lane.,100000.0,8.028152,0.3,False,None,0.0
6,6_scenario_5,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.623512,9.92,False,None,0.0
6,6_scenario_6,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,18.430545,6.0200000000000005,False,None,0.0
6,6_scenario_7,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,2.193851,21.160699,1.5399999999999998,False,None,0.0
6,6_scenario_8,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,100000.0,24.138287,2.74,False,None,0.0
6,6_scenario_9,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,12.988723,2.8,False,None,0.0
6,6_scenario_10,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.084307,4.66,False,None,0.0
6,6_scenario_11,A red Hatchback is driving from the opposite direction (near) and switching lane.,100000.0,6.380628,6.9,False,None,0.0
6,6_scenario_12,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.641077,4.38,False,None,0.0
6,6_scenario_13,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,100000.0,4.181619,4.82,False,None,0.0
6,6_scenario_14,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000.0,4.961642,2.4400000000000004,False,None,0.0
6,6_scenario_15,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000.0,13.637682,0.88,False,None,0.0
6,6_scenario_16,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,7.234805,1.2799999999999998,False,None,0.0
7,7_scenario_0,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.753904,16.08339,2.54,False,None,0.0
7,7_scenario_1,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,16.50661,5.04,False,None,0.0
7,7_scenario_2,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000.0,11.36315,4.720000000000001,False,None,0.0
7,7_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.296987,12.840924,14.52,False,None,0.0
7,7_scenario_4,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.933119,4.771021,9.739999999999998,False,None,0.0
7,7_scenario_5,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000.0,4.304497,7.48,False,None,0.0
7,7_scenario_6,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,14.451716,3.18,False,None,0.0
7,7_scenario_7,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,1.029099,6.728115,6.000000000000001,False,None,0.0
7,7_scenario_8,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,3.419542,10.328884,3.14,False,None,0.0
7,7_scenario_9,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,16.195686,1.34,False,None,0.0
7,7_scenario_10,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000.0,21.969528,0.8400000000000001,False,None,0.0
7,7_scenario_11,A red Jeep is overtaking (near) the ego vehicle and switching lane.,100000.0,6.669285,1.76,False,None,0.0
7,7_scenario_12,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,6.086812,3.06,False,None,0.0
7,7_scenario_13,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,6.687437,2.66,False,None,0.0
7,7_scenario_14,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,100000.0,12.434974,3.98,False,None,0.0
7,7_scenario_15,A pink Sedan is driving from the opposite direction (far) and maintaining lane.,100000.0,4.248239,3.54,False,None,0.0
7,7_scenario_16,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,12.545258,3.64,False,None,0.0
7,7_scenario_17,A black SchoolBus is crossing the road (near) and maintaining lane.,100000.0,12.009999,0.8999999999999999,False,None,0.0
7,7_scenario_18,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,100000.0,11.836723,0.6599999999999999,False,None,0.0
7,7_scenario_19,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000.0,11.292551,7.14,False,None,0.0
8,8_scenario_0,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,1.851123,15.787068,3.78,False,None,0.0
8,8_scenario_1,A red Hatchback is driving from the opposite direction (near) and switching lane.,2.780577,14.580744,7.0600000000000005,False,None,0.0
8,8_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,1.866661,8.31106,4.239999999999999,False,None,0.0
8,8_scenario_3,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,3.891733,7.110603,9.46,False,None,0.0
8,8_scenario_4,A yellow Jeep is driving from the opposite direction (far) and switching lane.,100000.0,18.465176,4.56,False,None,0.0
8,8_scenario_5,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,5.818674,25.956746,3.32,False,None,0.0
8,8_scenario_6,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.426988,8.311898,7.22,False,None,0.0
8,8_scenario_7,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,5.39465,6.529275,6.72,False,None,0.0
8,8_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,4.220204,4.8,False,None,0.0
8,8_scenario_9,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,7.289941,0.7000000000000001,False,None,0.0
8,8_scenario_10,A red SchoolBus is overtaking (far) the ego vehicle and switching lane.,100000.0,11.133403,0.54,False,None,0.0
8,8_scenario_11,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,220.048472,4.723584,0.3199999999999998,False,None,0.0
8,8_scenario_12,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,12.307268,6.347873,4.48,False,None,0.0
8,8_scenario_13,A black SUV is driving from the opposite direction (far) and switching lane.,23.707396,12.012971,5.18,False,None,0.0
8,8_scenario_14,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000.0,7.697544,3.46,False,None,0.0
8,8_scenario_15,A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,100000.0,11.400295,2.52,False,None,0.0
8,8_scenario_16,A pink SchoolBus is crossing the road (near) and switching lane.,100000.0,11.321811,2.04,False,None,0.0
8,8_scenario_17,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,11.125893,1.04,False,None,0.0
8,8_scenario_18,A red Hatchback is crossing the road (near) and switching lane.,100000.0,7.94031,7.22,False,None,0.0
9,9_scenario_0,A pink SUV is crossing the road (far) and switching lane.,100000.0,23.380219,2.6,False,None,0.0
9,9_scenario_1,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,3.711164,8.12,False,None,0.0
9,9_scenario_2_npc_vehicle,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,0.0,5.171319,5.6,True,npc_vehicle,2.404332897570473
10,10_scenario_0,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,42.021937,4.46,False,None,0.0
10,10_scenario_1,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,2.73529,33.179557,3.18,False,None,0.0
10,10_scenario_2,A yellow Sedan is crossing the road (far) and switching lane.,1.229532,12.833436,9.84,False,None,0.0
10,10_scenario_3,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,7.925288,4.5600000000000005,False,None,0.0
10,10_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,7.930348,13.68,False,None,0.0
10,10_scenario_5,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000.0,8.516296,6.619999999999999,False,None,0.0
10,10_scenario_6,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,1.747378,4.24166,5.32,False,None,0.0
10,10_scenario_7,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,1.461849,4.155409,5.52,False,None,0.0
10,10_scenario_8,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,2.290524,6.846741,10.2,False,None,0.0
10,10_scenario_9,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,2.99712,16.557517,0.3599999999999999,False,None,0.0
10,10_scenario_10,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,5.824185,19.491382,1.06,False,None,0.0
10,10_scenario_11,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,9.608465,20.512309,5.44,False,None,0.0
10,10_scenario_12,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,21.544392,0.56,False,None,0.0
10,10_scenario_13,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,12.373801,3.32,False,None,0.0
10,10_scenario_14,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,8.903344,3.3999999999999995,False,None,0.0
10,10_scenario_15,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,100000.0,8.794677,5.94,False,None,0.0
11,11_scenario_0,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,29.238634,5.96,False,None,0.0
11,11_scenario_1,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,3.933602,4.9,False,None,0.0
11,11_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,1.099439,6.832054,6.0200000000000005,False,None,0.0
11,11_scenario_3,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,2.555818,15.557889,10.02,False,None,0.0
11,11_scenario_4,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000.0,26.04143,2.74,False,None,0.0
11,11_scenario_5,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,5.455328,3.0,False,None,0.0
11,11_scenario_6,A pink Hatchback is crossing the road (far) and maintaining lane.,2.108889,4.04183,9.18,False,None,0.0
11,11_scenario_7,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,2.086113,11.641315,13.28,False,None,0.0
11,11_scenario_8,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,2.38375,8.097606,2.64,False,None,0.0
11,11_scenario_9,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,6.210829,7.661665,0.4599999999999999,False,None,0.0
11,11_scenario_10,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,8.424808,4.474268,5.94,False,None,0.0
11,11_scenario_11,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,13.466055,3.737249,7.779999999999999,False,None,0.0
11,11_scenario_12,A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,100000.0,4.796913,4.7,False,None,0.0
11,11_scenario_13,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000.0,21.883502,2.04,False,None,0.0
11,11_scenario_14,A red SUV is crossing the road (near) and maintaining lane.,100000.0,3.400221,2.96,False,None,0.0
11,11_scenario_15,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000.0,12.613792,3.52,False,None,0.0
11,11_scenario_16,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,100000.0,3.619489,8.98,False,None,0.0
12,12_scenario_0,A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,100000.0,29.269388,2.24,False,None,0.0
12,12_scenario_1,A black SUV is driving from the opposite direction (far) and switching lane.,3.483084,28.745794,3.76,False,None,0.0
12,12_scenario_2,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,3.371623,18.938077,7.42,False,None,0.0
12,12_scenario_3,A pedestrian is crossing the road from left to right.,100000.0,30.378687,7.619999999999999,False,None,0.0
12,12_scenario_4,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,100000.0,37.362876,3.02,False,None,0.0
12,12_scenario_5,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,2.404097,5.441758,6.18,False,None,0.0
12,12_scenario_6,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,100000.0,6.059665,14.32,False,None,0.0
12,12_scenario_7,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000.0,11.872457,1.2999999999999998,False,None,0.0
12,12_scenario_8,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,100000.0,16.483078,0.3800000000000001,False,None,0.0
12,12_scenario_9,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000.0,18.982786,4.16,False,None,0.0
12,12_scenario_10,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,1.061821,4.283125,12.0,False,None,0.0
12,12_scenario_11,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,23.464337,7.119294,9.36,False,None,0.0
12,12_scenario_12,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,25.583358,3.4800000000000004,False,None,0.0
12,12_scenario_13,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,14.461101,5.4,False,None,0.0
12,12_scenario_14,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,100000.0,4.403433,4.26,False,None,0.0
12,12_scenario_15,A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,100000.0,5.434624,2.48,False,None,0.0
12,12_scenario_16,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,100000.0,11.86336,4.62,False,None,0.0
13,13_scenario_0,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.500866,13.106177,5.56,False,None,0.0
13,13_scenario_1,A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,100000.0,15.713463,3.56,False,None,0.0
13,13_scenario_2,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,2.386338,4.494922,9.28,False,None,0.0
13,13_scenario_3,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,1.40341,3.832879,11.46,False,None,0.0
13,13_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000.0,3.633166,3.66,False,None,0.0
13,13_scenario_5,A red Hatchback is crossing the road (far) and switching lane.,100000.0,5.752143,12.2,False,None,0.0
13,13_scenario_6,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,100000.0,8.739346,10.46,False,None,0.0
13,13_scenario_7,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,6.036395,3.947501,3.42,False,None,0.0
13,13_scenario_8,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,1.282206,4.38127,6.1,False,None,0.0
13,13_scenario_9,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,2.624167,20.296564,2.08,False,None,0.0
13,13_scenario_10,A red Jeep is overtaking (near) the ego vehicle and switching lane.,3.970896,6.332425,2.4000000000000004,False,None,0.0
13,13_scenario_11,A pink Hatchback is crossing the road (far) and maintaining lane.,7.998829,25.177485,1.3199999999999998,False,None,0.0
13,13_scenario_12,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000.0,3.822459,4.6,False,None,0.0
13,13_scenario_13,A black SUV is crossing the road (near) and switching lane.,100000.0,5.983352,4.74,False,None,0.0
13,13_scenario_14,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000.0,16.899934,3.74,False,None,0.0
13,13_scenario_15,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,25.802502,4.749911,3.08,False,None,0.0
13,13_scenario_16,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,100000.0,8.793354,2.92,False,None,0.0
